query,type,dataset,datasetURL,metaData,spec
How many cars do each country manufacture?,Under specified,cars,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/cars.csv,"{fields: [{field: Model, type: nominal}, {field: MPG, type: quantitative}, {field: Cylinders, type: quantitative}, {field: Displacement, type: quantitative}, {field: Horsepower, type: quantitative}, {field: Weight, type: quantitative}, {field: Acceleration, type: quantitative}, {field: Year, type: quantitative}, {field: Origin, type: nominal}], primaryKey: [Model, Year]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/cars.csv'}, 'mark': {'type': 'bar', 'tooltip': None}, 'encoding': {'x': {'field': 'Origin', 'type': 'nominal', 'sort': {'encoding': 'y', 'order': 'descending'}}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'axis': {'title': 'COUNT'}}}}"
Histogram of car models by country,Fully specified,cars,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/cars.csv,"{fields: [{field: Model, type: nominal}, {field: MPG, type: quantitative}, {field: Cylinders, type: quantitative}, {field: Displacement, type: quantitative}, {field: Horsepower, type: quantitative}, {field: Weight, type: quantitative}, {field: Acceleration, type: quantitative}, {field: Year, type: quantitative}, {field: Origin, type: nominal}], primaryKey: [Model, Year]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/cars.csv'}, 'mark': {'type': 'bar', 'tooltip': None}, 'encoding': {'x': {'field': 'Origin', 'type': 'nominal', 'sort': {'encoding': 'y', 'order': 'descending'}}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'axis': {'title': 'COUNT'}}}}"
What's the mileage for cars based on the number of cylinders present?,Under specified,cars,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/cars.csv,"{fields: [{field: Model, type: nominal}, {field: MPG, type: quantitative}, {field: Cylinders, type: quantitative}, {field: Displacement, type: quantitative}, {field: Horsepower, type: quantitative}, {field: Weight, type: quantitative}, {field: Acceleration, type: quantitative}, {field: Year, type: quantitative}, {field: Origin, type: nominal}], primaryKey: [Model, Year]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/cars.csv'}, 'mark': {'type': 'bar', 'tooltip': None}, 'encoding': {'x': {'field': 'Cylinders', 'type': 'nominal'}, 'y': {'aggregate': 'mean', 'field': 'MPG', 'type': 'quantitative', 'axis': {'title': 'AVG (MPG)', 'format': '~s'}}}}"
Does higher cylinder count mean mean lower mileage?,Under specified,cars,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/cars.csv,"{fields: [{field: Model, type: nominal}, {field: MPG, type: quantitative}, {field: Cylinders, type: quantitative}, {field: Displacement, type: quantitative}, {field: Horsepower, type: quantitative}, {field: Weight, type: quantitative}, {field: Acceleration, type: quantitative}, {field: Year, type: quantitative}, {field: Origin, type: nominal}], primaryKey: [Model, Year]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/cars.csv'}, 'mark': {'type': 'bar', 'tooltip': None}, 'encoding': {'x': {'field': 'Cylinders', 'type': 'nominal'}, 'y': {'aggregate': 'mean', 'field': 'MPG', 'type': 'quantitative', 'axis': {'title': 'AVG (MPG)', 'format': '~s'}}}}"
How does mileage relate to cylinder count?,Under specified,cars,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/cars.csv,"{fields: [{field: Model, type: nominal}, {field: MPG, type: quantitative}, {field: Cylinders, type: quantitative}, {field: Displacement, type: quantitative}, {field: Horsepower, type: quantitative}, {field: Weight, type: quantitative}, {field: Acceleration, type: quantitative}, {field: Year, type: quantitative}, {field: Origin, type: nominal}], primaryKey: [Model, Year]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/cars.csv'}, 'mark': {'type': 'bar', 'tooltip': None}, 'encoding': {'x': {'field': 'Cylinders', 'type': 'nominal'}, 'y': {'aggregate': 'mean', 'field': 'MPG', 'type': 'quantitative', 'axis': {'title': 'AVG (MPG)', 'format': '~s'}}}}"
What were the total sales for each date in each category?,Under specified,superstore,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv,"{fields: [{field: Days to Ship, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv'}, 'mark': {'type': 'line', 'tooltip': None}, 'encoding': {'x': {'timeUnit': 'yearmonth', 'field': 'Order Date', 'type': 'temporal', 'axis': {'title': 'Order Date'}}, 'y': {'aggregate': 'sum', 'field': 'Sales', 'type': 'quantitative', 'axis': {'title': 'SUM (Sales)'}}, 'color': {'field': 'Category', 'type': 'nominal', 'legend': {'title': 'Category'}}}}"
How much was sold each day for each category?,Under specified,superstore,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv,"{fields: [{field: Days to Ship, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv'}, 'mark': {'type': 'line', 'tooltip': None}, 'encoding': {'x': {'timeUnit': 'yearmonth', 'field': 'Order Date', 'type': 'temporal', 'axis': {'title': 'Order Date'}}, 'y': {'aggregate': 'sum', 'field': 'Sales', 'type': 'quantitative', 'axis': {'title': 'SUM (Sales)'}}, 'color': {'field': 'Category', 'type': 'nominal', 'legend': {'title': 'Category'}}}}"
"Create a line chart showing order date and sum of sales, divided by category",Fully specified,superstore,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv,"{fields: [{field: Days to Ship, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv'}, 'mark': {'type': 'line', 'tooltip': None}, 'encoding': {'x': {'timeUnit': 'yearmonth', 'field': 'Order Date', 'type': 'temporal', 'axis': {'title': 'Order Date'}}, 'y': {'aggregate': 'sum', 'field': 'Sales', 'type': 'quantitative', 'axis': {'title': 'SUM (Sales)'}}, 'color': {'field': 'Category', 'type': 'nominal', 'legend': {'title': 'Category'}}}}"
What is the average profit for each state?,Under specified,superstore,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv,"{fields: [{field: Days to Ship, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv'}, 'mark': {'type': 'bar', 'tooltip': None}, 'encoding': {'x': {'field': 'State', 'type': 'ordinal'}, 'y': {'field': 'Profit', 'aggregate': 'sum', 'type': 'quantitative', 'axis': {'title': 'AVG (Profit)'}}}}"
Create a bar chart showing average profit by state,Fully specified,superstore,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv,"{fields: [{field: Days to Ship, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv'}, 'mark': {'type': 'bar', 'tooltip': None}, 'encoding': {'x': {'field': 'State', 'type': 'ordinal'}, 'y': {'field': 'Profit', 'aggregate': 'sum', 'type': 'quantitative', 'axis': {'title': 'AVG (Profit)'}}}}"
What is the relationship between profit and sales?,Under specified,superstore,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv,"{fields: [{field: Days to Ship, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv'}, 'mark': {'type': 'point', 'filled': True, 'opacity': 0.5, 'tooltip': None}, 'encoding': {'x': {'field': 'Profit', 'type': 'quantitative'}, 'y': {'field': 'Sales', 'type': 'quantitative'}}}"
Create a scatter plot showing profit vs. sales,Fully specified,superstore,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv,"{fields: [{field: Days to Ship, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv'}, 'mark': {'type': 'point', 'filled': True, 'opacity': 0.5, 'tooltip': None}, 'encoding': {'x': {'field': 'Profit', 'type': 'quantitative'}, 'y': {'field': 'Sales', 'type': 'quantitative'}}}"
What is the average profit of each ship mode divided by segment?,Under specified,superstore,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv,"{fields: [{field: Days to Ship, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv'}, 'mark': {'type': 'bar', 'tooltip': None}, 'encoding': {'column': {'field': 'Ship Mode', 'type': 'ordinal'}, 'x': {'field': 'Segment', 'scale': {}, 'type': 'ordinal', 'axis': {'title': None, 'labels': False, 'ticks': False}}, 'y': {'aggregate': 'mean', 'field': 'Profit', 'type': 'quantitative', 'axis': {'title': 'AVG (Profit)'}}, 'color': {'field': 'Segment', 'type': 'nominal'}}}"
Create one bar chart for each ship mode showing average profit by segment,Fully specified,superstore,https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv,"{fields: [{field: Days to Ship, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'data': {'url': 'https://raw.githubusercontent.com/nlvcorpus/nlvcorpus.github.io/main/datasets/superstore.csv'}, 'mark': {'type': 'bar', 'tooltip': None}, 'encoding': {'column': {'field': 'Ship Mode', 'type': 'ordinal'}, 'x': {'field': 'Segment', 'scale': {}, 'type': 'ordinal', 'axis': {'title': None, 'labels': False, 'ticks': False}}, 'y': {'aggregate': 'mean', 'field': 'Profit', 'type': 'quantitative', 'axis': {'title': 'AVG (Profit)'}}, 'color': {'field': 'Segment', 'type': 'nominal'}}}"
